transaction_amount,transaction_hour,days_since_last_transaction,merchant_risk_score,customer_age_months,num_transactions_24h,is_international,is_fraud
146.65640361705346,16,1.0945177443044765,15.170999788490644,0.7742361056828035,1,0,0
113.4647376290367,16,4.990076203443132,18.25382066357383,2.61608806814204,3,0,0
16.150198280725583,0,14.847291720990569,79.63899526421683,2.671378463819573,17,1,1
118.98198241929828,23,8.69212427827888,25.54090374438413,5.898516299682914,5,0,0
71.10396115836447,8,9.94365200043718,48.1080290382982,1.0011546194297685,3,0,0
109.23552373905416,17,0.6927537344815049,19.534082297698234,58.7066587343153,4,0,0
145.5681361087361,22,2.4875413084684657,26.698249064701145,29.425544365359244,2,0,0
206.2385701508481,12,0.0005932597485709934,30.60971969274936,12.253842145085244,3,0,0
169.4168889104224,23,6.841337400720763,47.45384466396636,16.082986669091945,4,0,0
44.40164871129182,15,0.8723392164341401,35.72893324040564,12.743490700265951,8,1,0
125.39178781448119,15,0.5814498685375896,53.645287222572136,2.5596463435996375,3,0,0
29.659249525123087,23,0.1629492417643082,15.639174573677286,14.924387932172067,3,0,0
47.24461622597753,3,1.1224609753392332,20.843259515556774,22.052399629094882,5,0,0
1106.1686135495993,0,20.33114496315859,24.373669975597803,5.572423174624487,10,0,1
93.2845629264726,10,6.376768829803595,71.34509978399102,15.139213941162662,2,0,0
76.5262807032524,14,4.046909893015282,23.600585440490963,24.096124863449354,3,0,0
125.41343198372948,16,2.0767880484682717,36.47683677935718,40.27637681791388,2,0,0
58.13687844751498,0,0.5724895342291242,47.47917929779597,20.899810810716453,5,0,0
159.63675827082074,7,6.545024532408451,12.538160676872224,3.6361557769274726,1,0,0
112.99413971242117,20,10.595156813135677,38.14792192550209,24.575745684986014,2,0,0
40.52940535663361,20,14.502636224451207,58.27564027428568,2.1203612246209165,6,0,0
69.85896721080192,22,5.25350051057349,42.742345048388415,1.9320753899332692,4,0,0
133.7409746083302,13,4.879696193149904,6.957012852273707,1.2473596905310644,2,0,0
96.79308267035037,13,4.752411704372194,11.329265995460416,55.162827791365366,2,0,0
117.32241047484878,3,1.7520606780973007,19.04459369951191,126.95229624254657,3,1,0
130.20604447942588,19,3.378882402279628,43.65974363327125,57.16580438833317,3,0,0
124.70150931413694,17,5.487117032156458,16.881727045134156,4.949242243338697,5,0,0
46.393049400719654,16,6.142487432305414,6.030121299337156,35.57746879823762,6,0,0
154.13455269435366,13,1.5378402975757768,31.976499592665796,19.35075043975514,2,0,0
75.41819071839763,23,5.358788107851771,44.16570697640443,16.39948967830941,4,0,0
35.368732642386874,23,5.14847330993743,40.00674789989276,97.08923256706568,8,1,0
125.4362511614967,12,0.4830910273329925,16.57355287159597,9.915911794214665,2,0,0
154.08833638364143,10,8.515355038578313,53.09879593627883,22.6883383488396,1,0,0
89.66943601519768,0,0.4994614863573982,13.36341293887416,1.5527294307690749,5,0,0
24.24044689007239,16,2.766884803441863,6.3885236257170686,4.436587008177383,1,0,0
85.59805630389619,19,6.014972344426107,17.51702128905085,63.540824989630536,2,0,0
77.70281430694199,21,4.596928305639699,22.010846325579305,20.508467658436537,3,0,0
140.77505112221314,19,1.6713244225198176,77.20820384160237,18.167762914454034,3,1,0
80.73432015691199,9,0.8729361986536855,14.959637130781548,4.678867228179404,0,0,0
91.55891384049947,17,12.13922717421819,32.85785900150519,30.772502306254488,0,0,0
117.81263943530418,6,0.7692354217894287,18.906094501276158,11.503928565655803,3,0,0
73.68760717412894,15,1.455469747509215,40.2205574675868,9.881690484138726,1,0,0
80.41757162891045,19,0.44028974102092694,23.36060933196239,17.549251917727002,1,0,0
29.23146289747929,8,2.082542391006959,7.662859273668668,21.34658119320151,2,0,0
95.22678764554635,4,11.736700812795412,14.938924861732112,15.476113393302473,3,0,0
85.12588995630749,13,8.589611283035376,45.498356358840844,38.872676942825755,2,0,0
130.15473424744167,8,0.4180370189576794,15.581066239724562,38.90000537372077,5,0,0
63.596145107233944,11,0.7523846798471081,30.904594242760037,12.156947533641556,7,0,0
131.9296229388687,9,1.8812925097710633,7.297757445625945,19.9481830605964,1,0,0
59.51982400391769,12,7.325615817826565,17.114139023049262,0.5197919819106624,2,0,0
43.54741143913854,3,1.224544148841992,28.305969610067617,29.953619268213686,3,0,0
100.3940092347364,4,0.17231267122672825,34.876985637357635,3.0223040359185953,4,0,0
79.38896274877649,17,0.8675787645242672,21.968379936687782,3.18464296265887,4,0,0
67.91665899348088,16,0.2267874287381017,20.736286582159522,23.590025080177707,2,1,0
131.77090151046133,15,2.7857239230356337,18.746091192018206,10.870900104655865,2,0,0
103.93175951580453,8,1.4449912613372928,32.38341811824287,2.425549599402073,1,0,0
85.91076955697464,22,18.559607136793325,37.45484120226255,51.858635974544114,4,1,0
11.187683326677416,15,3.731153922597686,15.405581118141242,1.6074173486884749,4,0,0
124.04540463744476,14,3.2272872484018285,36.8590878323961,5.9239864066919345,5,0,0
108.80949112513461,14,17.846498998614194,41.958077322010574,20.29082427282107,5,0,0
129.12856594044027,2,8.298351726927887,8.405199627167164,8.846989899873991,2,0,0
157.46366631428378,11,4.5779425313398665,18.097168008482615,12.370596327258069,2,0,0
122.73704560705671,9,1.412471909594566,43.76866461750383,1.1762615043854185,2,0,0
184.97179915043546,16,2.7437441807471568,21.275907625412408,84.92619353591422,1,0,0
46.23438034753811,4,8.611058368506484,8.181664842726196,2.8791219392281655,6,0,0
109.48530838051978,18,6.602986585339704,27.06627414906025,58.56604021018062,5,0,0
107.16942336711256,17,2.043810370787509,28.604995384492966,19.555780225217863,1,0,0
153.1970493780428,20,4.572606269372503,22.822373922234267,18.651096240243778,1,1,0
47.517225054502944,1,4.251991029132368,16.52710576743527,11.220832030068536,2,0,0
110.95751638319695,0,4.904405660695179,25.96706051319371,0.6967212440335875,0,0,0
123.5022093684101,20,0.02839548054116171,31.803517189448797,78.29178428923912,3,0,0
128.62913906780793,21,1.1900125581771455,28.10465277854975,0.6963195735221871,2,0,0
58.71731585989289,21,4.169318108739653,11.399832024079847,8.31295210873928,2,0,0
61.667170610832606,0,0.6300662890864019,29.832079633201257,15.894154735628447,3,0,0
81.84416694222168,13,11.587051422838218,18.355524997084228,10.877857458455185,3,0,0
92.20509110316662,0,2.2811231830184804,61.02200537704293,26.2124327890568,9,0,0
141.4518257167385,2,54.2531813057922,68.91277389275302,12.37270966783898,10,0,1
47.114453552204985,15,0.8365439887664217,7.689797398819631,11.874097254935322,4,0,0
165.16390186580318,10,8.928881241242413,10.178333216998249,77.04762597412758,4,0,0
126.14177440177498,13,10.402092387689564,51.38401068037902,14.669727046196773,1,0,0
149.28649978399315,22,6.223157881421065,52.5733329480442,69.7826062101391,1,0,0
14.87081978810798,3,7.730628196109488,40.471013982905774,11.662745551866875,2,0,0
99.70226453936353,7,2.789642825601177,43.11148791908791,24.141173475360098,0,0,0
54.18629497181375,11,2.8177698313374853,49.345554775993925,12.42655920280722,2,1,0
105.66352052688822,16,0.5644793456958906,14.635304945673566,32.82844569415971,2,0,0
122.15010652236876,1,5.900980395460119,50.42655406024995,64.73571410023575,2,0,0
130.6234397006801,17,2.935514916113324,8.27454476945979,4.745100482279873,3,0,0
101.19515216424777,11,2.6787035390261185,13.183103327583812,90.78361654598997,2,0,0
115.36497604383047,6,4.780513473896307,2.9163837973817914,8.769115704496194,1,0,0
66.98394302632764,8,0.5377499371413031,20.839991801769656,7.114011649212856,2,0,0
44.673704562916484,13,10.176275426804942,16.317277759139667,36.98363438329338,3,0,0
11.446572345595442,9,5.007328651963129,9.147814727081458,9.413621994445919,1,0,0
39.51794906543973,8,4.355756047852048,27.019956280885697,3.1079483606911893,5,0,0
75.61473135256277,13,2.5452840358303854,28.833727296973144,8.85275012874864,3,0,0
63.481668414143165,13,5.4184193769589655,30.42043559980599,22.18955615489251,3,0,0
158.5099354598302,9,3.034023130533157,35.49345798567544,43.93249612802118,4,0,0
79.10452271170547,23,2.761396976935799,15.620518561056635,1.4984611779836876,6,0,0
157.9664901682124,2,6.897126441646789,39.956038569349786,16.639175833810537,3,0,0
96.30262171958037,22,0.46031882161869236,21.601900243546535,66.45477699431001,4,1,0
441.4147323442485,5,63.4399982460799,78.95686860741792,4.837250384071757,10,1,1
28.46124489409759,0,1.2905573926224982,4.111586034570601,8.957766958752238,2,0,0
78.655946502629,7,0.843730231254983,20.203090158076478,21.77875649019815,5,0,0
94.32596770589294,0,5.2827412941629595,24.364363631911047,2.687106425323334,3,0,0
-0.3728430372504903,21,0.9585064434654779,26.6176589536323,1.0423662888342362,0,0,0
126.48463771783653,2,0.6765914351735411,9.526872666729194,16.81229679604573,6,0,0
111.66080656317509,23,0.44759567062970906,19.627217244054542,8.381303446054135,3,0,0
201.18031096148195,15,1.8801143170847967,15.770382799790617,7.159670182549313,7,0,0
113.42961394316285,15,3.4415459541823106,15.7294697405449,67.22956257410469,6,0,0
24.76398129844989,18,5.854120588195352,18.09865704080872,12.412615594770452,3,0,0
98.10534591415846,15,2.383118755525697,27.583435547288094,15.432825293721262,4,0,0
27.73973677938872,13,6.051814251794098,46.45190707375292,4.596225110477565,6,1,0
77.26026413111535,20,1.6457191832651454,24.316493156784233,43.06139970809985,3,0,0
109.7192150788668,20,1.6921345051609822,35.76503879056969,9.890126289415026,1,1,0
80.01819071926988,14,2.452719013460783,12.172315315271607,22.138999668194515,2,0,0
45.708743555740725,19,7.652117511981473,55.30055655410949,16.515759670834314,3,0,0
111.18939758194493,20,11.974819570441426,11.515014309798318,9.12627870726255,6,1,0
41.30600177955137,5,1.2505447709518087,38.42480257529946,28.029113300070723,6,0,0
86.77425793446946,12,13.428439781355404,19.48173562446175,30.62567670195302,4,1,0
51.75382697099478,7,26.038498517938216,6.815623282568022,125.89179362017228,1,0,0
50.51975898707096,4,2.265821530339324,29.796202420228347,31.11856056698793,5,0,0
104.30719415231874,22,2.3648880997497583,3.5594898874391427,8.978220962589798,4,0,0
90.93879133909485,0,4.51376864240209,11.935158546461293,13.044816668796857,8,0,0
96.69336926870888,7,1.5496193205482602,25.331502645508568,50.526975986415415,3,0,0
127.66944915372133,17,2.468662032938928,8.169056623136258,14.300647822679434,2,0,0
146.6295415936545,10,9.377509751044034,12.919914886898354,3.6623070864043803,4,0,0
185.53066862909628,13,1.956102546763059,40.153583802397975,19.788187827225816,5,0,0
69.70695896205532,23,6.903238607264721,22.59351521986629,49.17176739794654,6,0,0
154.82346169054418,11,6.72277513016776,15.407862698328529,2.129825574480304,3,1,0
110.7698252728144,8,2.1176960331587145,15.014045641599862,29.149227072687196,1,0,0
114.8492336616593,15,1.2965030614187045,29.911022842700408,165.00476322286005,5,0,0
44.47120772670856,5,6.62890670493811,22.946232583458528,9.321641209728298,0,0,0
103.80026957062057,5,3.6720618742772033,40.10261838978433,25.147308786522544,3,1,0
52.61841947904509,1,1.408115005805959,79.76790907677479,4.758949444896898,11,1,1
112.0981135783017,17,4.538092234128837,26.16193288445411,46.53578764433928,1,0,0
114.35620826009121,15,1.555296333400098,17.168959100612035,24.245742230089753,2,0,0
111.44981962296701,5,7.828831353564368,27.517237302738916,41.16259628594405,1,0,0
227.90996428341262,14,8.332847403176201,27.99820466727274,39.94691755774792,2,0,0
167.07379577654405,2,3.6490800611955168,37.975550807192256,1.2606847948748956,2,0,0
224.25949583394458,11,0.7589638295063705,47.52551440404755,30.31740929204497,3,0,0
47.75954029894832,18,6.264909781895904,14.236431217233072,11.423704372322348,1,0,0
87.31619612288095,12,2.828618507257988,20.85597590512914,8.454286032300764,5,0,0
107.90446126615922,22,6.843929429108676,25.158922937961936,33.5231350584608,2,0,0
51.0813611192484,11,15.252571717277078,17.28750245959258,26.990836306946875,4,0,0
31.509851021046103,15,23.01616780687379,19.844269042996302,61.489814781243346,2,0,0
83.26123339467296,11,4.184462591669314,7.07700800417103,50.48401505972778,3,1,0
162.47524503530792,7,1.3448646054151911,20.63490289958229,12.903876138981579,1,0,0
37.806838230435744,21,0.37589364144629,20.502543339238134,12.22861690579024,2,0,0
111.57229612627862,16,1.19230929228614,3.7403404663066784,8.552348185055958,3,0,0
232.21716735085175,13,1.4784701047702202,62.44917093148161,5.990464232341878,4,0,0
112.72104216506065,6,1.4218121333554021,8.49225757750177,7.2663585207832195,5,0,0
173.99720694450127,19,7.287433857750125,32.658070612711484,26.602423330163752,2,0,0
73.55111459679924,2,4.7343891893391055,38.95548448812071,69.5638060834958,1,0,0
142.4551055371572,3,0.6357625739789323,12.704619819690647,39.791494833340295,4,1,0
66.90089111016954,22,1.5681460870112618,36.16976755144119,40.664612988066885,1,0,0
24.276484540961647,6,0.9232432802467015,24.702302058127618,13.138960089686602,2,0,0
98.79374564449984,2,2.556807857528965,13.623180957325637,9.158658525509724,9,0,0
155.86994079512306,15,14.7765370418423,20.922654802343878,13.393801343673509,7,0,0
166.0652016136506,5,5.763685480375913,56.85285049780134,16.50378610063423,1,1,0
97.00869282350482,12,2.949530776077778,26.688738515682807,23.449066905926294,4,0,0
137.94642948933824,19,1.0101158163029857,45.99930089087313,17.520351776341272,4,0,0
46.884814313694754,17,2.302692104716967,67.23060272016981,1.9647370755487383,1,1,0
-15.096058236779243,9,2.7603713867963204,49.241234582570485,6.877115002850449,6,0,0
50.60633295496254,20,3.6450167657584105,11.656934366331338,0.551944676285518,3,0,0
62.160245571526964,12,0.12233624461755757,37.19551612252976,52.30290651953331,4,0,0
53.1746812605202,12,5.560197635197628,14.345453992171878,30.717500199984542,2,1,0
89.29661511360693,1,11.050677199382605,48.69975587409734,39.49646098464682,1,0,0
147.56531221497417,9,7.149821066764142,27.28806377533998,9.368925434522819,2,0,0
162.34458577673598,18,5.9518020025763585,21.94476455955377,4.004169337384251,4,0,0
129.41586032422882,12,5.075917241072972,4.216418295124174,1.9630642204772433,1,0,0
79.45928560227077,21,16.90605362243288,52.621932012726006,1.6167664547036198,5,0,0
119.44893646760919,13,2.5490918897383503,17.287458583957218,7.105100419630796,4,0,0
52.60536413655068,22,7.879310218792856,58.325677073534656,5.984110094429325,2,0,0
111.50353795957011,0,0.9564638757226386,31.86145291274784,0.8942627965899851,4,0,0
48.38585768538777,0,23.466234847334235,92.60081916991695,3.598747907497203,8,0,1
78.68212018972284,19,0.7235131969847624,23.698254678727285,2.0129184652836,2,0,0
49.91899950525423,12,21.27496891243617,19.893051376728522,25.82819362384687,5,0,0
24.31428036935864,6,0.757515787000502,50.68467682075711,45.34185231144778,3,0,0
57.61830356904576,9,2.242248850399487,40.054352813915855,16.580758959863154,0,0,0
16.393992355139208,3,23.048185297546883,95.03397159485615,15.148937645600355,17,1,1
179.72211958745984,7,15.066651535562325,22.051500628939134,63.46771394817104,1,0,0
184.65185539230703,0,9.918654487912594,71.03655825261991,0.1248978620268709,14,1,1
110.92670212054729,0,3.2626764113631177,8.851875734838778,38.67736863316938,2,0,0
131.91959628041914,16,8.108861989039402,28.99703185866858,21.71672375318205,4,0,0
135.7304895318309,11,0.4293885047686627,29.73205801369051,28.635950494535713,2,0,0
177.55759877612616,17,12.71905760642433,17.560239156925338,10.46077268732612,4,0,0
-21.19396633144784,22,2.9555408913958536,39.37329210096011,4.159054950764659,7,0,0
117.02946082002484,4,1.7361419458649607,11.730581566762535,6.198113060627412,2,0,0
75.6437308117652,6,10.014718964581917,41.20254791050833,30.886405865048964,3,0,0
104.3055434129489,23,0.7050836838451652,22.181338864892478,27.54239789713,3,0,0
151.77217082084724,14,3.7304123410706715,13.196454026992877,1.6358678601205945,1,0,0
161.5111087825394,14,5.964901115624372,15.539171948199446,15.47067123071204,5,0,0
116.61570059897959,21,1.7158256352029313,32.02013021476189,60.87039926305454,4,0,0
74.26086625426291,17,2.9625429783208315,44.87390235500804,5.487927084719162,3,0,0
21.474969818841146,16,8.720991607145198,51.12802649234366,88.88185062098017,2,0,0
28.88731452011629,21,1.4815560998461623,31.006903777965057,9.904891395186494,2,0,0
158.46477952228364,4,2.691506563817031,33.13463859457115,17.27252908629169,0,0,0
84.54139382656803,2,2.2984264966092423,25.536409098328832,9.350497535279901,6,0,0
79.40615169387664,2,0.3622718414875736,27.075530544782865,35.050745773386474,2,0,0
158.58589573580798,8,10.788874132847868,38.17906445304688,7.292944470722898,3,0,0
127.62449772085739,17,1.6899370238645741,35.85205477468585,20.5824411630121,1,0,0
45.41874139204487,12,6.105254511749532,14.21697705804546,24.182379785806663,2,0,0
148.09935945359206,22,2.6753320930753715,7.583353544934821,161.9138675344202,4,0,0
