transaction_id,timestamp,transaction_amount,transaction_hour,day_of_week,merchant_category,card_present,international,distance_from_home,prev_transaction_count,avg_transaction_amount,is_fraud
TXN_00000020,2023-01-01 01:40:00,22.805712050422052,16,4,gas,1,0,4.716494656864631,23,29.823628556703042,0
TXN_00000021,2023-01-01 01:45:00,179.03687997846103,13,0,gas,1,0,2.493698611550127,22,48.99193899946472,0
TXN_00000022,2023-01-01 01:50:00,223.48570229783678,16,1,retail,1,0,0.169059561048514,26,159.49730627600593,0
TXN_00000023,2023-01-01 01:55:00,28.270665883871747,18,3,retail,0,0,4.438111827575673,17,28.224411240917256,0
TXN_00000024,2023-01-01 02:00:00,96.8978143850705,13,1,restaurant,1,0,1.7023074496573845,29,98.7434175178374,0
TXN_00000025,2023-01-01 02:05:00,25.25555143902298,19,2,gas,0,0,3.1400375222476136,28,56.260882909025085,0
TXN_00000026,2023-01-01 02:10:00,36.95875997024095,7,4,retail,1,0,2.492333435707508,17,86.74387639571167,0
TXN_00000027,2023-01-01 02:15:00,11.776844324945257,17,4,grocery,1,0,2.0078103688108984,18,85.88027925240809,0
TXN_00000028,2023-01-01 02:20:00,7.862631407034342,10,1,grocery,1,0,0.3177476245867714,13,27.728370084042883,0
TXN_00000029,2023-01-01 02:25:00,32.42172016367479,17,4,restaurant,1,0,3.679108432771984,19,79.61303643680266,0
TXN_00000030,2023-01-01 02:30:00,108.61931474422761,17,4,online,1,0,9.12890226349735,22,36.778378116332384,0
TXN_00000031,2023-01-01 02:35:00,119.17948979540466,14,2,restaurant,1,0,1.105013338099456,17,91.0468799013279,0
TXN_00000032,2023-01-01 02:40:00,13.708038756617393,7,4,restaurant,1,0,1.599085181254516,17,84.33782293189434,0
TXN_00000033,2023-01-01 02:45:00,141.1177391495502,10,3,retail,1,0,5.410201616482446,11,183.2130163506865,0
TXN_00000034,2023-01-01 02:50:00,151.79376883472335,13,2,gas,1,0,19.855561209186817,19,73.70216865250642,0
TXN_00000035,2023-01-01 02:55:00,23.100198735025522,20,3,restaurant,1,0,1.9950905764468085,19,80.56274591133233,0
TXN_00000036,2023-01-01 03:00:00,615.6640325508604,13,6,online,0,1,0.8430907763570863,3,77.37044955065606,1
TXN_00000037,2023-01-01 03:05:00,67.51594188239858,21,1,online,0,0,1.8500069737207816,18,120.90965970384698,0
TXN_00000038,2023-01-01 03:10:00,190.6108372042586,23,4,online,0,1,1.987606022868444,2,50.46226996418473,1
TXN_00000039,2023-01-01 03:15:00,31.40841918117842,14,1,retail,1,0,0.15077652406511666,27,82.60681716104729,0
TXN_00000040,2023-01-01 03:20:00,301.0279401264906,7,2,restaurant,1,0,1.1615770788073547,24,36.19930092075956,0
TXN_00000041,2023-01-01 03:25:00,23.182260589942643,21,1,gas,0,0,5.004145736909205,22,25.657660334381372,0
TXN_00000042,2023-01-01 03:30:00,36.42886591308526,12,2,retail,1,0,0.2977837746125958,24,75.36374565615546,0
TXN_00000043,2023-01-01 03:35:00,40.521257222239335,13,0,grocery,1,0,1.8971786986360644,22,196.16250209818358,0
TXN_00000044,2023-01-01 03:40:00,71.04342061486524,11,2,gas,1,0,1.6056598418795183,26,43.35717853624202,0
TXN_00000045,2023-01-01 03:45:00,19.57792632451095,14,3,grocery,0,0,3.035736196423795,21,45.166152282363925,0
TXN_00000046,2023-01-01 03:50:00,60.15147911000517,10,1,grocery,0,0,16.942306702363897,22,57.20207913188574,0
TXN_00000047,2023-01-01 03:55:00,27.112088731205457,6,4,retail,0,0,0.8192217389153628,10,21.69475875839939,0
TXN_00000048,2023-01-01 04:00:00,4.93070320292849,10,0,retail,1,0,0.28125557737052753,17,35.9884581310368,0
TXN_00000049,2023-01-01 04:05:00,297.5302258289507,18,3,grocery,1,0,10.725413159220283,20,164.69352007824585,0
TXN_00000050,2023-01-01 04:10:00,191.16776644228952,17,2,restaurant,1,0,0.26749714785847656,28,232.10152579773842,0
TXN_00000051,2023-01-01 04:15:00,27.240812577887056,22,3,retail,1,0,4.679352567849555,16,83.77306528495679,0
TXN_00000052,2023-01-01 04:20:00,32.30873389596479,9,3,gas,1,0,3.3157338256464386,13,56.467410327805126,0
TXN_00000053,2023-01-01 04:25:00,11.799968563742292,6,4,retail,1,0,4.988439511978861,26,66.03628659737997,0
TXN_00000054,2023-01-01 04:30:00,226.21893860762657,9,2,restaurant,1,0,6.904292882373522,24,31.633331739244056,0
TXN_00000055,2023-01-01 04:35:00,161.6297929901643,22,0,gas,1,0,111.7449486168021,2,33.17483343165115,1
TXN_00000056,2023-01-01 04:40:00,19.01093524966399,18,4,grocery,1,1,8.892234765760463,13,43.1767694540184,0
TXN_00000057,2023-01-01 04:45:00,109.9862907474719,20,0,online,0,0,3.3433001645832974,22,27.152244281395717,0
TXN_00000058,2023-01-01 04:50:00,83.12440707776173,13,1,online,1,0,3.4572848046793996,11,52.83508033440995,0
TXN_00000059,2023-01-01 04:55:00,73.41913188116226,8,3,gas,1,0,3.6357024248321834,16,47.40005131367692,0
TXN_00000060,2023-01-01 05:00:00,30.89363654089587,14,1,retail,1,0,7.936639052785537,19,21.337251447113644,0
TXN_00000061,2023-01-01 05:05:00,45.42291274036486,16,1,restaurant,0,0,1.4622493132749501,19,52.14287096846345,0
TXN_00000062,2023-01-01 05:10:00,188.58290890603067,6,3,restaurant,1,1,6.028667586773823,24,37.4659621978457,0
TXN_00000063,2023-01-01 05:15:00,166.4142107479523,6,1,gas,1,0,0.5030434808380387,18,59.72050192123878,0
TXN_00000064,2023-01-01 05:20:00,28.098859544979067,20,3,grocery,1,0,0.23554073509638448,33,12.589016203480798,0
TXN_00000065,2023-01-01 05:25:00,81.08268528934761,16,2,grocery,0,0,5.072395852728604,19,99.0101282023594,0
TXN_00000066,2023-01-01 05:30:00,21.972711427342908,18,3,retail,0,0,1.9369374658257679,19,39.11892848555272,0
TXN_00000067,2023-01-01 05:35:00,19.290637009497416,11,3,gas,1,0,5.768475243710257,20,7.087430983584998,0
TXN_00000068,2023-01-01 05:40:00,46.470948594005684,18,3,grocery,0,0,1.04532011437408,20,86.45109042663007,0
TXN_00000069,2023-01-01 05:45:00,6.552416477084451,19,0,grocery,1,0,4.461112041432716,17,20.863877216620573,0
TXN_00000070,2023-01-01 05:50:00,139.26521470256733,12,2,grocery,1,0,1.1482355716458776,16,71.90126071018528,0
TXN_00000071,2023-01-01 05:55:00,60.27317922751991,8,0,grocery,1,0,7.315838488503365,24,25.30716231381309,0
TXN_00000072,2023-01-01 06:00:00,1736.7053726100216,14,5,online,0,1,88.58684168603772,2,43.04641367677672,1
TXN_00000073,2023-01-01 06:05:00,44.74070714316605,8,1,travel,0,0,0.08541269121997486,21,15.5242985821737,0
TXN_00000074,2023-01-01 06:10:00,55.89575617340588,10,0,online,1,0,0.6988878773882151,16,25.23925351670627,0
TXN_00000075,2023-01-01 06:15:00,1258.746975553143,12,1,online,0,0,27.415207890747954,2,17.86260508453807,1
TXN_00000076,2023-01-01 06:20:00,202.92276740541104,7,1,retail,1,0,0.27629582083582027,22,27.0888529225597,0
TXN_00000077,2023-01-01 06:25:00,87.67458624381982,17,1,gas,1,0,10.737943625006299,20,37.48487936518907,0
TXN_00000078,2023-01-01 06:30:00,348.56828735408243,11,3,restaurant,1,1,0.37268930219958574,29,32.97657040887129,0
TXN_00000079,2023-01-01 06:35:00,12.470212201176807,8,2,gas,1,0,4.7804507882039875,17,37.92629669136358,0
TXN_00000080,2023-01-01 06:40:00,38.83787468802826,16,1,online,1,0,4.31649627097597,21,28.038742187188912,0
TXN_00000081,2023-01-01 06:45:00,30.22443249168654,22,3,grocery,1,0,6.549768344564423,19,15.932991042067615,0
TXN_00000082,2023-01-01 06:50:00,135.15909154859142,13,2,gas,1,0,2.976434539994333,11,98.50177438996847,0
TXN_00000083,2023-01-01 06:55:00,15.331587788914701,18,3,retail,1,1,1.351714501133383,15,25.59358718769091,0
TXN_00000084,2023-01-01 07:00:00,4.870839722528102,15,2,gas,1,0,5.662424112057748,21,10.556049749620168,0
TXN_00000085,2023-01-01 07:05:00,32.416892220388625,18,0,online,0,0,1.8086785757464798,14,16.14708319621247,0
TXN_00000086,2023-01-01 07:10:00,668.2538692217654,16,2,retail,1,0,1.5808958462492675,22,98.91575589794017,0
TXN_00000087,2023-01-01 07:15:00,107.85731870044206,0,6,travel,0,1,71.33686862544427,2,123.92663737162984,1
TXN_00000088,2023-01-01 07:20:00,197.35987272781819,18,4,online,1,0,1.5157698053551,26,54.00568634251651,0
TXN_00000089,2023-01-01 07:25:00,73.58578098863472,6,2,retail,1,0,1.8732027999085776,19,205.8640280099121,0
TXN_00000090,2023-01-01 07:30:00,56.87891719905291,19,2,grocery,1,0,17.389016319687396,20,31.819862200059443,0
TXN_00000091,2023-01-01 07:35:00,223.60471534212834,3,1,grocery,0,0,124.06329595938656,3,60.04018199081249,1
TXN_00000092,2023-01-01 07:40:00,273.7514637793039,15,0,restaurant,0,0,3.914660406259033,18,17.031438189102104,0
TXN_00000093,2023-01-01 07:45:00,30.619486285926104,11,2,grocery,1,0,2.3874332495330126,26,29.248365001724366,0
TXN_00000094,2023-01-01 07:50:00,31.530192184895423,10,3,grocery,1,0,7.999923538769252,14,27.996540030816448,0
TXN_00000095,2023-01-01 07:55:00,16.787438163660262,13,1,retail,1,0,18.603033338312173,20,45.18743920774485,0
TXN_00000096,2023-01-01 08:00:00,33.28386947356936,8,4,gas,1,0,4.021517924891028,18,34.94430541049626,0
TXN_00000097,2023-01-01 08:05:00,41.72276620980588,8,1,gas,0,0,3.110578642074318,12,83.72382748778392,0
TXN_00000098,2023-01-01 08:10:00,4.943398529249698,13,4,grocery,0,0,2.3886940037747664,24,127.77785655893686,0
TXN_00000099,2023-01-01 08:15:00,25.990531775247092,13,1,travel,1,0,2.1429691764142094,17,111.3759091792465,0
TXN_00000100,2023-01-01 08:20:00,35.78411588441793,12,1,gas,1,0,0.33198383423721545,24,26.887110857670116,0
TXN_00000101,2023-01-01 08:25:00,234.75508182255757,10,2,retail,1,0,6.689641110623576,19,170.64255089570665,0
TXN_00000102,2023-01-01 08:30:00,20.0259181689481,21,1,restaurant,1,0,11.19879625342767,23,59.0613137163072,0
TXN_00000103,2023-01-01 08:35:00,52.08080627485256,18,4,retail,1,0,0.21706982878686604,22,51.60659314522582,0
TXN_00000104,2023-01-01 08:40:00,14.747406692236199,20,4,retail,1,0,1.3481666790437608,21,140.11161502049927,0
TXN_00000105,2023-01-01 08:45:00,52.9595541288347,7,0,grocery,1,0,4.139929007227124,17,52.7101858591551,0
TXN_00000106,2023-01-01 08:50:00,27.14124676854276,8,0,gas,1,0,6.906028275926194,19,91.80702490087803,0
TXN_00000107,2023-01-01 08:55:00,66.80547961686871,19,4,retail,1,0,2.16508568100351,22,75.48750953206617,0
TXN_00000108,2023-01-01 09:00:00,26.10775167684296,21,1,gas,0,0,6.254660105781468,29,18.179298082566355,0
TXN_00000109,2023-01-01 09:05:00,44.03065957706339,9,1,grocery,1,0,0.8233342399359811,28,68.55958161892127,0
TXN_00000110,2023-01-01 09:10:00,30.099531088945806,12,2,retail,1,0,4.632952288066612,26,18.07393727708012,0
TXN_00000111,2023-01-01 09:15:00,193.91020339901547,21,0,grocery,1,0,3.9507623041605564,15,68.97056779330636,0
TXN_00000112,2023-01-01 09:20:00,41.66943622362945,12,2,grocery,1,1,0.0782448807200501,30,163.39497366322533,0
TXN_00000113,2023-01-01 09:25:00,127.46247388076273,18,3,grocery,1,0,0.21851263343964772,17,37.06627504704728,0
TXN_00000114,2023-01-01 09:30:00,103.92553750703327,16,4,grocery,1,0,1.263809797637333,19,28.890664494526458,0
TXN_00000115,2023-01-01 09:35:00,207.79925453975494,6,0,retail,1,0,2.9050239902906356,19,331.6887714109147,0
TXN_00000116,2023-01-01 09:40:00,90.3085720539338,15,0,grocery,1,0,3.931780357647448,22,184.04083967206012,0
TXN_00000117,2023-01-01 09:45:00,89.30228685902016,9,1,restaurant,1,0,2.348783821033197,22,24.112293621525726,0
TXN_00000118,2023-01-01 09:50:00,19.970591395448952,12,1,gas,1,0,10.574646012594993,17,144.93360262098827,0
TXN_00000119,2023-01-01 09:55:00,52.34831076249778,19,4,retail,1,0,3.6047594617246537,22,162.94094854577335,0
TXN_00000120,2023-01-01 10:00:00,45.54501667555112,8,4,retail,0,0,2.4570985895480177,18,52.85852830952386,0
TXN_00000121,2023-01-01 10:05:00,36.950946461441944,8,0,grocery,1,0,4.579001934092105,13,24.576835899942346,0
TXN_00000122,2023-01-01 10:10:00,57.45612487494186,6,4,restaurant,1,0,10.434257516470577,25,107.96008170906342,0
TXN_00000123,2023-01-01 10:15:00,74.08470065451846,10,1,retail,1,0,0.8453166517388726,16,26.210836585145376,0
TXN_00000124,2023-01-01 10:20:00,106.97689655379703,6,0,gas,1,0,5.28770285186974,18,16.6293940750426,0
TXN_00000125,2023-01-01 10:25:00,12.645262822111317,15,4,gas,1,0,2.486518272940044,18,39.61259229298675,0
TXN_00000126,2023-01-01 10:30:00,19.9742516938661,8,3,grocery,1,0,19.579336094093275,19,127.48198230271662,0
TXN_00000127,2023-01-01 10:35:00,40.63196670286122,18,2,gas,1,0,0.36685387524064694,21,244.10284405357402,0
TXN_00000128,2023-01-01 10:40:00,84.79780405196715,19,1,online,1,0,17.551070170986122,25,43.33097080497565,0
TXN_00000129,2023-01-01 10:45:00,332.0935965218502,19,3,online,1,0,1.5794486776404095,17,26.748374479570334,0
TXN_00000130,2023-01-01 10:50:00,147.5864963873088,17,3,gas,1,0,10.607500260303818,24,40.650134668955815,0
TXN_00000131,2023-01-01 10:55:00,96.37755833428356,9,1,restaurant,1,0,0.8752248039636967,27,8.34159994960186,0
TXN_00000132,2023-01-01 11:00:00,25.161522490341373,10,4,grocery,1,0,0.6309798226583414,19,26.731440181212566,0
TXN_00000133,2023-01-01 11:05:00,40.94896348541161,12,2,grocery,1,0,1.947686720891357,12,99.74772845984305,0
TXN_00000134,2023-01-01 11:10:00,10.869680712618967,20,0,grocery,1,0,4.621832481460015,17,42.4240575717441,0
TXN_00000135,2023-01-01 11:15:00,33.60564855621714,18,0,retail,1,0,1.942117076058685,21,30.956499186020377,0
TXN_00000136,2023-01-01 11:20:00,38.41525854715391,13,0,online,0,0,1.2143231204093086,19,37.76089955415821,0
TXN_00000137,2023-01-01 11:25:00,49.64301616167947,17,1,gas,1,0,2.9799495481964278,17,41.26335394513478,0
TXN_00000138,2023-01-01 11:30:00,671.0482017884408,1,1,retail,0,0,16.97803677596624,2,244.3429900833214,1
TXN_00000139,2023-01-01 11:35:00,78.00868190563656,7,3,restaurant,1,1,1.1282072142817432,15,31.61098429918816,0
TXN_00000140,2023-01-01 11:40:00,112.8221391762352,17,1,online,1,0,12.856346097847133,14,87.78936921310182,0
TXN_00000141,2023-01-01 11:45:00,29.817433405703806,14,3,online,1,0,1.2571504547725119,22,97.61184252244267,0
TXN_00000142,2023-01-01 11:50:00,10.265925709002884,10,2,online,1,0,2.5875342297665327,21,65.74929968098502,0
TXN_00000143,2023-01-01 11:55:00,20.253008219314054,17,4,online,1,0,6.795302089242368,27,110.54899333844538,0
TXN_00000144,2023-01-01 12:00:00,316.1135832580246,18,2,online,0,0,0.11364101369999614,20,70.51254489084401,0
TXN_00000145,2023-01-01 12:05:00,19.317791608742457,7,3,grocery,0,0,2.398121181227917,30,58.96335294338776,0
TXN_00000146,2023-01-01 12:10:00,35.40827946060078,22,4,grocery,1,0,6.442554804954672,22,33.36149298413183,0
TXN_00000147,2023-01-01 12:15:00,45.42068421764677,19,1,online,0,0,9.574010522020913,19,53.31478927597226,0
TXN_00000148,2023-01-01 12:20:00,54.214858585523636,13,3,online,1,1,0.12947252224804282,24,27.87543814659448,0
TXN_00000149,2023-01-01 12:25:00,85.6113746916874,15,3,gas,1,0,5.412517541472175,16,90.54352796971419,0
TXN_00000150,2023-01-01 12:30:00,143.19157723010863,12,2,travel,1,0,0.24098551982664748,25,180.70417255484867,0
TXN_00000151,2023-01-01 12:35:00,63.58575658219805,13,0,restaurant,1,0,2.4707830691531782,19,164.52583585251932,0
TXN_00000152,2023-01-01 12:40:00,16.499571447915095,16,1,grocery,0,0,0.4403163023845802,26,6.928117368274441,0
TXN_00000153,2023-01-01 12:45:00,119.10577948935699,18,4,retail,0,0,0.34578426045276534,19,93.50052433705649,0
TXN_00000154,2023-01-01 12:50:00,20.111550749126394,21,0,grocery,1,0,5.206856681765642,22,59.586340211586624,0
TXN_00000155,2023-01-01 12:55:00,88.77092774143867,16,4,travel,0,0,202.59062433205196,6,106.74781076940853,1
TXN_00000156,2023-01-01 13:00:00,28.098947919214037,22,0,grocery,1,0,21.32740255784104,19,51.09006180401785,0
TXN_00000157,2023-01-01 13:05:00,153.54225673166968,12,1,retail,1,0,2.246278920509356,21,35.61620879777301,0
TXN_00000158,2023-01-01 13:10:00,18.617577684903083,22,4,retail,1,0,4.606924499754175,21,153.3722167290912,0
TXN_00000159,2023-01-01 13:15:00,70.06693124978311,7,4,retail,1,0,7.332689693996263,30,36.22254257951184,0
TXN_00000160,2023-01-01 13:20:00,22.710865641963895,22,0,grocery,1,0,0.3015458866486504,18,56.84857000796161,0
TXN_00000161,2023-01-01 13:25:00,98.70178024456847,9,4,grocery,1,0,1.2902463064936138,25,38.34206069708224,0
TXN_00000162,2023-01-01 13:30:00,14.107236047197183,13,2,grocery,0,0,1.3903366149170093,20,60.11044422919643,0
TXN_00000163,2023-01-01 13:35:00,53.713493075167854,14,0,restaurant,1,0,3.7725064612623695,15,161.12589173118198,0
TXN_00000164,2023-01-01 13:40:00,13.10735369167852,7,4,restaurant,1,0,3.4922337400284675,22,43.592900282458075,0
TXN_00000165,2023-01-01 13:45:00,50.84997898243293,13,0,restaurant,1,0,1.2837691606388222,14,61.01057411706983,0
TXN_00000166,2023-01-01 13:50:00,52.91091573487054,15,2,retail,1,0,15.514297794299015,15,77.49517697279168,0
TXN_00000167,2023-01-01 13:55:00,66.30951911880264,6,2,retail,1,0,4.548707454694925,20,26.52437170325575,0
TXN_00000168,2023-01-01 14:00:00,28.214496704340892,14,4,retail,1,0,0.8080094893392747,17,56.57426612754093,0
TXN_00000169,2023-01-01 14:05:00,31.267428943147195,13,2,gas,1,0,3.6323707917584898,16,32.28242039231016,0
TXN_00000170,2023-01-01 14:10:00,108.18353186353502,12,1,restaurant,0,0,14.270058117937678,19,16.20984926367836,0
TXN_00000171,2023-01-01 14:15:00,180.7131466133946,10,0,retail,1,0,8.166054648866165,25,25.469699634351738,0
TXN_00000172,2023-01-01 14:20:00,120.90697633056556,20,2,grocery,1,0,13.961406637915246,30,75.12912705694707,0
TXN_00000173,2023-01-01 14:25:00,117.50818618766466,15,2,online,1,0,17.62985800593704,25,254.15181189476175,0
TXN_00000174,2023-01-01 14:30:00,37.792821735598224,20,4,grocery,1,0,6.013033860933289,14,21.874456036875273,0
TXN_00000175,2023-01-01 14:35:00,30.284476153464457,6,0,gas,1,0,14.484097916775545,19,451.36783842768534,0
TXN_00000176,2023-01-01 14:40:00,89.1046262203633,11,3,online,0,0,3.523923340267997,23,292.1099479569267,0
TXN_00000177,2023-01-01 14:45:00,51.3282393974092,16,3,grocery,1,0,8.535850798136678,23,54.37033780900096,0
TXN_00000178,2023-01-01 14:50:00,71.49329678621163,20,0,gas,1,0,3.4328031014665603,12,34.89471410012365,0
TXN_00000179,2023-01-01 14:55:00,18.02837080988584,11,2,grocery,1,0,4.279695367249819,17,146.9240483217155,0
TXN_00000180,2023-01-01 15:00:00,40.610574814885396,7,2,grocery,1,0,1.3895242729432336,31,25.04266535133723,0
TXN_00000181,2023-01-01 15:05:00,111.7053531827729,19,1,online,1,0,4.372425474985414,14,30.01345309151194,0
TXN_00000182,2023-01-01 15:10:00,12.3988436347981,19,1,online,1,0,3.5994464414468426,26,54.09211669577379,0
TXN_00000183,2023-01-01 15:15:00,11.487250255045696,15,4,restaurant,0,1,1.8635757747517618,25,105.03779571680118,0
TXN_00000184,2023-01-01 15:20:00,86.77239404445973,16,4,grocery,1,0,1.4844059152275115,19,22.793283562714194,0
TXN_00000185,2023-01-01 15:25:00,46.248927223741454,8,1,gas,1,0,8.037174021907665,29,50.75283487433252,0
TXN_00000186,2023-01-01 15:30:00,72.52441123352996,5,5,online,0,1,107.31566086153595,2,86.11149421179957,1
TXN_00000187,2023-01-01 15:35:00,70.4962628354409,18,4,grocery,1,1,4.347873346154422,29,137.48708096283167,0
TXN_00000188,2023-01-01 15:40:00,147.90664463926467,12,4,restaurant,1,0,2.7190937158319013,20,9.498746730668023,0
TXN_00000189,2023-01-01 15:45:00,118.82781012057038,8,0,gas,1,0,2.69999151916118,16,303.0470201590805,0
TXN_00000190,2023-01-01 15:50:00,67.65032835090928,8,3,restaurant,1,1,2.366029181529951,16,141.5562053607104,0
TXN_00000191,2023-01-01 15:55:00,119.08071484818076,21,3,grocery,0,0,0.9594519016564154,21,34.94963212949799,0
TXN_00000192,2023-01-01 16:00:00,25.05588411328384,6,4,online,1,0,0.028001794768478982,14,211.36367311578496,0
TXN_00000193,2023-01-01 16:05:00,8.38764582536171,6,3,online,0,0,7.135110888854389,18,95.96122046897604,0
TXN_00000194,2023-01-01 16:10:00,76.90969155094794,22,3,gas,1,0,11.082112314103181,17,21.683116716886843,0
TXN_00000195,2023-01-01 16:15:00,5.8870721891799915,14,0,restaurant,1,0,0.4693241690064431,32,103.35852934762364,0
TXN_00000196,2023-01-01 16:20:00,131.58604830727091,21,0,grocery,1,0,11.644480969927873,19,31.573851342582476,0
TXN_00000197,2023-01-01 16:25:00,21.29348509088083,15,1,grocery,1,0,1.226724089920033,22,50.64791221314701,0
TXN_00000198,2023-01-01 16:30:00,205.9337779218171,15,0,retail,1,0,0.08586658759971444,17,169.34452408323583,0
TXN_00000199,2023-01-01 16:35:00,43.24762666873408,22,1,grocery,0,1,5.753711606714189,17,65.14327403225445,0
TXN_00000200,2023-01-01 16:40:00,166.7614368272264,15,4,grocery,1,0,1.3499943030075903,23,24.453149031111213,0
TXN_00000201,2023-01-01 16:45:00,110.60412747206027,22,0,online,0,0,5.750333716129256,17,82.28916647900327,0
TXN_00000202,2023-01-01 16:50:00,63.908408240102105,16,4,retail,0,0,0.2257604041361152,20,6.901552929476824,0
TXN_00000203,2023-01-01 16:55:00,181.61134903011842,15,2,gas,0,1,33.18816588986229,1,23.22174743116667,1
TXN_00000204,2023-01-01 17:00:00,79.08848808187653,12,4,grocery,1,0,19.922361955221216,19,290.43564850099403,0
TXN_00000205,2023-01-01 17:05:00,69.14009537631296,17,0,gas,1,0,8.49093780683548,29,27.257759327717135,0
TXN_00000206,2023-01-01 17:10:00,26.446899128119593,18,4,grocery,1,0,6.196116580639362,17,44.78304241756674,0
TXN_00000207,2023-01-01 17:15:00,112.26923945648964,21,3,restaurant,1,0,2.977162190197999,15,150.34777225551795,0
TXN_00000208,2023-01-01 17:20:00,12.066799377180212,12,1,restaurant,1,0,4.386124161036979,20,25.704723614477896,0
TXN_00000209,2023-01-01 17:25:00,17.5741518730359,17,0,travel,1,0,12.451175212376766,18,390.57492291233507,0
TXN_00000210,2023-01-01 17:30:00,56.170825822186636,7,0,travel,1,0,0.006807322882450466,25,60.641392029974305,0
TXN_00000211,2023-01-01 17:35:00,246.60922002410447,6,3,travel,0,1,55.40818057434986,4,35.7239123835816,1
TXN_00000212,2023-01-01 17:40:00,40.53899502970445,11,4,grocery,1,0,1.964712717520126,32,44.31549048331252,0
TXN_00000213,2023-01-01 17:45:00,128.40647944109926,8,2,online,1,0,5.039308505038188,13,10.969866342909928,0
TXN_00000214,2023-01-01 17:50:00,64.00496676889362,17,3,restaurant,1,0,1.1913902536219594,13,68.21686479867722,0
TXN_00000215,2023-01-01 17:55:00,63.0968200921694,22,3,gas,1,0,2.8160322515853036,20,70.98573881524759,0
TXN_00000216,2023-01-01 18:00:00,79.7704486918041,10,2,grocery,1,1,5.746523858483583,23,91.9154689439675,0
TXN_00000217,2023-01-01 18:05:00,50.35086937000014,14,0,online,1,0,2.216397743808549,24,39.29929140135383,0
TXN_00000218,2023-01-01 18:10:00,26.40741120128401,6,1,retail,0,0,0.1975735504741781,13,165.12936997405566,0
TXN_00000219,2023-01-01 18:15:00,89.4944211146776,17,3,grocery,1,0,5.420538480358944,16,60.478080980271535,0
TXN_00000220,2023-01-01 18:20:00,253.39417342399724,8,1,retail,1,0,8.46380709261372,29,361.2319659278713,0
TXN_00000221,2023-01-01 18:25:00,51.733863777301906,11,1,grocery,1,0,4.21322932951783,23,272.7975231133921,0
TXN_00000222,2023-01-01 18:30:00,316.668999815022,21,5,retail,0,0,126.04481318991787,3,80.3056753702284,1
TXN_00000223,2023-01-01 18:35:00,25.73277480022384,7,1,grocery,1,0,21.366777548256767,22,18.482742682513344,0
TXN_00000224,2023-01-01 18:40:00,30.24429517830796,19,4,gas,1,0,2.073088953591232,18,10.342500024602584,0
TXN_00000225,2023-01-01 18:45:00,188.15434031755075,19,2,restaurant,1,0,12.173312819064916,20,55.48102722538826,0
TXN_00000226,2023-01-01 18:50:00,39.54655346043527,13,4,gas,1,0,5.14329413182558,22,163.7955132298987,0
